Date,Avg_Temp_C,Max_Temp_C,Min_Temp_C,Precipitation_mm,Relative_Humidity_Percent,Wind_Speed_m_s
2006-01-01,17.9,26.52,11.4,0.12,51.66,3.18
2006-01-02,17.25,25.67,10.51,0.26,53.29,3.64
2006-01-03,16.67,25.22,11.16,0.14,61.31,3.62
2006-01-04,17.35,25.38,11.37,0.37,70.09,4.81
2006-01-05,17.78,25.92,12.26,0.35,70.36,4.12
2006-01-06,17.64,26.06,11.94,0.29,65.95,4.05
2006-01-07,17.18,25.24,11.36,0.0,64.66,3.8
2006-01-08,17.39,26.12,10.73,0.0,66.74,3.41
2006-01-09,19.29,27.28,13.77,0.0,57.59,2.1
2006-01-10,19.71,27.0,14.14,0.0,61.29,2.43
2006-01-11,19.91,27.74,14.57,0.02,63.34,2.6
2006-01-12,20.56,28.16,15.17,0.0,49.63,2.58
2006-01-13,20.88,29.17,14.35,0.0,53.1,2.58
2006-01-14,22.28,30.4,16.68,0.0,58.02,1.93
2006-01-15,23.24,31.98,17.41,0.02,57.43,1.94
2006-01-16,21.82,28.53,17.42,0.0,69.25,2.41
2006-01-17,21.5,29.22,17.22,0.0,68.94,2.04
2006-01-18,21.36,28.6,16.55,0.0,69.91,2.25
2006-01-19,20.48,27.68,15.78,0.0,65.36,2.36
2006-01-20,19.97,27.17,14.14,0.02,62.25,4.02
2006-01-21,20.47,27.6,14.96,5.02,72.36,3.3
2006-01-22,19.92,26.9,15.54,0.83,74.86,3.3
2006-01-23,19.51,27.26,14.52,1.68,66.78,4.06
2006-01-24,18.79,26.81,13.25,0.18,70.02,3.88
2006-01-25,18.82,26.42,13.58,0.09,66.63,3.6
2006-01-26,19.1,27.56,13.91,0.0,66.44,3.37
2006-01-27,20.29,28.87,14.51,0.0,54.83,2.33
2006-01-28,20.48,27.53,15.91,0.0,59.85,1.95
2006-01-29,20.7,28.21,15.66,0.02,61.5,1.77
2006-01-30,19.73,26.53,15.19,0.0,65.48,2.15
2006-01-31,19.39,26.18,13.63,0.0,64.25,2.88
2006-02-01,19.24,27.11,13.5,0.02,65.29,3.61
2006-02-02,19.27,27.51,13.72,0.0,64.42,4.66
2006-02-03,18.53,27.01,11.9,0.0,53.62,4.13
2006-02-04,19.43,28.79,12.53,0.02,44.29,2.95
2006-02-05,20.52,29.63,13.99,0.0,50.35,2.63
2006-02-06,19.99,28.82,13.7,0.0,59.84,3.45
2006-02-07,19.71,28.71,13.48,0.0,54.27,3.5
2006-02-08,19.3,28.41,12.33,0.0,51.8,3.73
2006-02-09,19.59,28.8,11.88,0.0,48.54,3.73
2006-02-10,20.3,29.59,13.15,0.0,52.45,2.71
2006-02-11,20.92,29.99,13.14,0.0,43.34,2.24
2006-02-12,21.73,29.44,16.56,0.0,54.04,2.25
2006-02-13,21.72,29.32,16.59,0.0,56.81,2.22
2006-02-14,22.38,29.91,17.39,0.0,58.5,2.05
2006-02-15,22.47,29.38,17.42,0.15,63.72,1.85
2006-02-16,23.1,30.42,17.72,0.13,58.93,1.96
2006-02-17,23.18,31.39,17.84,0.05,59.17,2.21
2006-02-18,22.14,28.56,17.32,0.07,62.83,2.34
2006-02-19,21.88,28.85,17.35,0.05,62.51,3.37
2006-02-20,21.86,28.65,17.22,0.01,64.92,3.23
2006-02-21,22.21,28.82,17.3,0.01,59.16,2.66
2006-02-22,22.24,28.84,16.98,0.04,54.48,2.19
2006-02-23,22.81,29.56,17.37,0.01,55.53,2.13
2006-02-24,23.29,30.05,17.85,1.0,60.11,1.75
2006-02-25,22.2,29.0,17.48,1.75,56.51,2.73
2006-02-26,20.31,29.02,14.16,0.0,46.42,2.69
2006-02-27,18.13,28.19,10.34,0.02,28.56,2.96
2006-02-28,18.7,28.88,11.37,0.0,35.13,3.15
2006-03-01,19.25,29.04,11.36,0.0,39.61,2.72
2006-03-02,20.57,30.05,12.87,0.0,34.32,2.43
2006-03-03,21.82,30.53,16.16,0.0,32.6,2.42
2006-03-04,21.32,30.65,14.3,0.0,28.72,2.68
2006-03-05,21.77,30.66,14.44,0.0,36.83,2.27
2006-03-06,22.56,31.11,15.4,0.0,35.99,2.13
2006-03-07,22.97,31.49,15.65,0.0,31.56,2.12
2006-03-08,23.17,31.31,16.77,0.0,40.08,2.95
2006-03-09,22.96,31.26,17.12,0.0,54.59,3.74
2006-03-10,23.24,31.12,16.29,0.0,52.62,2.66
2006-03-11,23.55,30.51,17.94,0.0,48.58,1.94
2006-03-12,23.65,30.35,18.88,0.0,55.44,2.16
2006-03-13,23.33,29.69,18.61,0.0,57.99,2.96
2006-03-14,23.89,30.47,18.18,0.03,51.58,2.73
2006-03-15,24.48,30.63,19.17,0.0,49.86,1.86
2006-03-16,23.69,28.95,19.92,0.0,60.96,1.79
2006-03-17,23.2,28.95,19.23,0.11,61.27,1.68
2006-03-18,23.82,30.81,17.95,0.08,57.92,1.9
2006-03-19,24.29,31.59,18.89,0.06,61.07,2.33
2006-03-20,23.66,29.69,18.73,0.14,65.9,2.25
2006-03-21,23.59,30.94,18.38,0.26,61.69,2.35
2006-03-22,23.48,30.88,17.83,0.05,59.42,2.29
2006-03-23,23.47,30.32,18.98,0.15,58.13,3.2
2006-03-24,22.87,29.1,17.8,0.06,57.53,3.51
2006-03-25,23.03,30.5,16.96,0.0,49.58,4.12
2006-03-26,22.4,30.45,15.66,0.0,42.64,4.05
2006-03-27,22.77,31.12,15.76,0.0,39.87,3.61
2006-03-28,23.4,31.52,16.37,0.0,42.34,3.17
2006-03-29,25.16,33.82,18.08,0.0,40.69,2.13
2006-03-30,25.34,33.8,19.73,0.01,51.15,2.22
2006-03-31,24.39,30.08,19.97,0.37,64.0,2.21
2006-04-01,24.14,30.2,19.8,0.15,63.28,3.35
2006-04-02,24.37,32.13,17.76,0.29,56.1,2.49
2006-04-03,23.17,29.75,18.86,2.81,59.45,2.48
2006-04-04,23.17,30.45,17.91,0.14,60.5,3.44
2006-04-05,23.33,31.0,17.14,0.08,58.45,3.35
2006-04-06,24.23,32.1,16.93,0.0,48.93,2.27
2006-04-07,24.16,30.51,18.64,0.53,55.0,2.1
2006-04-08,24.13,31.58,19.15,0.04,59.64,2.37
2006-04-09,24.07,30.83,18.8,0.03,51.9,3.4
2006-04-10,23.05,31.09,17.06,0.01,54.44,4.18
2006-04-11,23.27,31.92,16.83,0.0,48.34,3.58
2006-04-12,23.29,32.48,15.37,0.0,31.14,3.13
2006-04-13,24.15,33.38,17.44,0.0,25.92,3.07
2006-04-14,24.33,33.77,16.59,0.0,22.39,3.46
2006-04-15,24.8,33.88,17.58,0.0,21.13,3.42
2006-04-16,25.97,34.28,19.33,0.0,23.93,2.61
2006-04-17,26.52,33.88,19.59,0.0,27.41,2.4
2006-04-18,26.43,33.64,20.4,0.0,33.9,2.26
2006-04-19,25.94,32.49,19.99,2.18,48.21,2.03
2006-04-20,25.78,32.45,20.23,0.06,51.9,2.0
2006-04-21,25.01,32.02,19.42,0.74,48.79,2.72
2006-04-22,24.31,32.72,18.07,0.0,44.05,3.06
2006-04-23,24.19,32.56,16.71,0.0,32.47,3.62
2006-04-24,25.24,33.93,17.64,0.0,28.7,2.89
2006-04-25,27.15,35.97,20.07,0.01,29.43,1.86
2006-04-26,27.16,34.57,21.6,0.0,37.83,2.05
2006-04-27,27.01,34.07,20.87,0.0,49.5,2.31
2006-04-28,26.28,32.46,21.26,0.0,56.26,2.15
2006-04-29,26.25,33.5,21.11,0.0,49.02,3.13
2006-04-30,25.5,33.24,18.65,0.0,45.22,3.54
2006-05-01,25.99,33.84,19.37,0.0,41.51,3.73
2006-05-02,26.18,34.12,19.61,0.0,41.47,3.53
2006-05-03,26.07,34.25,18.87,0.0,35.92,2.95
2006-05-04,27.24,34.91,20.79,0.0,35.46,2.33
2006-05-05,26.98,33.67,22.12,0.07,46.19,2.34
2006-05-06,26.48,34.19,20.84,0.0,50.11,2.51
2006-05-07,26.26,33.31,21.21,0.02,51.17,2.34
2006-05-08,26.39,33.11,21.19,0.0,46.28,2.7
2006-05-09,26.89,35.44,19.32,0.0,32.89,3.25
2006-05-10,27.06,35.0,20.6,0.0,33.24,2.93
2006-05-11,27.73,36.55,21.23,0.0,35.67,2.22
2006-05-12,28.35,35.63,23.6,0.0,38.86,1.95
2006-05-13,28.0,35.74,21.74,0.0,36.88,2.55
2006-05-14,28.4,36.3,21.49,0.0,37.29,2.28
2006-05-15,28.28,35.46,23.9,0.0,38.62,2.08
2006-05-16,28.57,34.95,23.73,0.0,38.95,2.1
2006-05-17,27.98,35.03,22.75,0.01,41.07,1.73
2006-05-18,28.25,35.13,22.35,0.03,41.32,2.27
2006-05-19,28.78,36.17,23.12,0.03,45.02,1.76
2006-05-20,27.63,32.39,23.38,0.02,48.47,1.55
2006-05-21,26.88,31.71,22.78,0.22,54.26,1.76
2006-05-22,28.13,34.45,21.73,0.17,46.56,1.8
2006-05-23,29.51,37.4,23.63,0.05,37.15,2.46
2006-05-24,28.48,32.67,24.49,0.08,36.7,1.87
2006-05-25,29.76,36.81,24.77,0.11,31.23,2.05
2006-05-26,30.58,37.97,24.11,0.0,27.58,2.77
2006-05-27,31.92,39.89,24.9,0.0,20.85,2.53
2006-05-28,30.24,36.38,25.42,0.0,25.36,2.31
2006-05-29,30.57,36.88,25.25,0.0,26.06,2.28
2006-05-30,31.51,39.02,24.81,0.0,22.0,2.37
2006-05-31,31.56,39.5,25.02,0.0,22.76,2.4
2006-06-01,30.73,37.0,24.46,0.0,27.59,2.64
2006-06-02,30.1,36.19,24.57,0.0,36.43,2.22
2006-06-03,29.46,33.98,24.58,0.0,36.88,2.36
2006-06-04,29.8,36.54,23.68,0.0,31.86,2.28
2006-06-05,29.14,35.49,23.53,0.0,38.15,2.09
2006-06-06,30.18,37.57,23.86,0.0,31.67,2.2
2006-06-07,30.84,37.96,25.24,0.0,24.3,2.4
2006-06-08,29.9,36.91,23.88,0.0,32.89,1.59
2006-06-09,29.02,33.47,24.89,1.22,36.56,1.65
2006-06-10,27.22,31.71,22.63,0.2,42.82,2.26
2006-06-11,27.52,32.18,23.0,0.0,45.09,1.96
2006-06-12,27.95,33.23,23.84,0.02,46.7,1.96
2006-06-13,27.97,34.0,23.01,0.0,44.27,2.02
2006-06-14,27.78,33.76,23.86,0.0,43.53,1.76
2006-06-15,27.59,33.02,22.22,0.11,41.02,1.86
2006-06-16,28.74,35.23,23.87,0.09,40.03,1.64
2006-06-17,29.81,36.88,23.87,0.13,37.94,1.6
2006-06-18,29.17,34.44,25.04,0.21,38.26,1.94
2006-06-19,28.76,34.2,25.01,0.04,36.47,2.02
2006-06-20,28.63,33.04,24.37,0.49,30.87,1.74
2006-06-21,29.0,34.13,24.46,1.2,34.6,2.02
2006-06-22,31.94,40.79,23.44,0.0,22.69,2.11
2006-06-23,31.87,39.1,24.27,0.01,20.59,1.89
2006-06-24,30.04,35.14,25.7,0.18,26.74,1.73
2006-06-25,28.5,32.67,24.41,0.02,39.26,2.06
2006-06-26,26.95,31.9,23.91,0.0,46.99,1.73
2006-06-27,28.59,33.88,24.49,0.0,28.51,2.12
2006-06-28,29.68,36.45,23.4,0.0,33.99,3.27
2006-06-29,30.65,38.32,23.91,0.0,33.21,2.91
2006-06-30,31.65,38.99,25.5,0.88,28.78,1.79
2006-07-01,32.06,39.26,26.54,0.61,31.57,1.92
2006-07-02,31.33,38.04,26.06,0.3,33.05,1.89
2006-07-03,31.55,38.28,25.46,0.24,27.11,1.93
2006-07-04,30.48,35.51,26.07,0.97,29.77,2.01
2006-07-05,31.11,38.04,25.14,0.09,29.23,2.92
2006-07-06,30.35,36.53,25.07,0.45,28.38,3.43
2006-07-07,28.72,35.0,24.46,2.18,40.82,3.24
2006-07-08,29.0,34.59,23.84,0.1,41.74,3.2
2006-07-09,29.65,36.06,24.54,0.05,40.09,4.32
2006-07-10,30.21,35.85,24.7,0.03,36.83,2.68
2006-07-11,29.5,34.42,25.27,0.13,39.22,2.89
2006-07-12,29.8,36.67,24.66,0.01,37.73,5.52
2006-07-13,30.58,38.05,24.36,0.02,30.52,4.36
2006-07-14,30.76,38.06,24.09,0.01,29.21,2.67
2006-07-15,29.67,36.68,23.01,0.01,35.98,2.47
2006-07-16,29.23,35.91,24.56,0.02,41.15,2.82
2006-07-17,29.85,37.59,23.54,0.03,35.51,3.3
2006-07-18,29.74,36.33,23.94,0.01,34.87,3.73
2006-07-19,30.19,37.38,24.72,0.28,35.56,4.11
2006-07-20,29.92,36.57,24.95,0.03,34.73,5.89
2006-07-21,31.6,39.02,24.93,0.0,25.98,2.16
2006-07-22,31.24,37.88,25.6,1.22,24.78,2.38
2006-07-23,30.77,37.35,24.81,0.02,29.76,3.17
2006-07-24,28.52,34.02,24.54,0.0,42.19,3.29
2006-07-25,27.9,34.27,24.63,0.01,38.66,5.58
2006-07-26,28.24,34.25,24.08,0.08,43.97,5.54
2006-07-27,26.52,31.19,22.6,1.16,53.76,2.9
2006-07-28,24.46,27.37,21.56,0.01,62.28,2.99
2006-07-29,25.52,31.39,21.18,0.01,55.61,2.42
2006-07-30,27.83,34.22,22.64,2.46,47.79,2.71
2006-07-31,26.6,30.47,23.62,1.86,53.4,3.85
2006-08-01,27.72,35.39,21.54,1.11,47.75,4.14
2006-08-02,28.21,34.77,22.48,0.14,47.84,4.23
2006-08-03,28.95,35.57,23.31,0.6,43.55,2.81
2006-08-04,27.1,32.47,23.89,4.53,51.03,1.82
2006-08-05,27.12,34.03,21.88,3.36,49.4,2.77
2006-08-06,27.06,32.72,22.59,6.66,55.29,2.67
2006-08-07,26.56,31.73,23.34,2.94,54.35,2.84
2006-08-08,23.27,25.52,21.5,16.77,74.56,2.24
2006-08-09,23.89,28.44,20.01,3.8,65.27,2.36
2006-08-10,24.67,29.78,20.59,2.93,64.87,3.97
2006-08-11,24.18,28.42,21.4,12.06,72.41,2.27
2006-08-12,24.96,30.37,20.87,3.98,66.79,1.77
2006-08-13,25.06,29.29,21.42,4.38,66.89,1.46
2006-08-14,25.41,29.83,20.89,0.03,62.39,3.22
2006-08-15,27.11,33.29,21.23,0.01,48.81,3.46
2006-08-16,27.94,35.18,22.11,0.01,49.87,3.99
2006-08-17,28.5,35.14,23.16,0.34,47.58,3.68
2006-08-18,28.1,35.2,22.73,0.41,52.16,3.66
2006-08-19,28.35,35.77,21.78,0.01,49.74,2.06
2006-08-20,29.02,34.44,24.46,0.01,47.76,1.51
2006-08-21,27.32,33.14,24.49,0.21,53.86,1.79
2006-08-22,28.16,34.99,23.79,1.53,50.91,2.25
2006-08-23,28.28,35.57,22.76,1.7,51.01,2.48
2006-08-24,27.76,34.08,22.16,0.21,51.89,1.97
2006-08-25,28.31,33.96,23.29,0.05,48.89,1.28
2006-08-26,27.18,31.79,23.22,0.09,54.62,1.64
2006-08-27,27.13,33.51,21.95,0.05,54.68,2.31
2006-08-28,27.18,33.13,23.0,0.08,51.68,2.93
2006-08-29,25.69,30.55,21.33,29.24,59.86,2.42
2006-08-30,26.1,31.27,21.75,9.45,51.56,2.2
2006-08-31,23.94,27.49,21.92,25.49,73.58,1.6
2006-09-01,22.19,23.76,20.35,23.32,78.79,1.99
2006-09-02,23.61,28.05,20.35,8.39,71.68,2.08
2006-09-03,24.67,30.73,19.98,1.4,68.02,2.93
2006-09-04,25.21,30.88,20.51,0.47,66.09,2.04
2006-09-05,25.42,29.38,22.1,0.39,62.43,1.64
2006-09-06,25.86,31.7,21.97,1.73,58.93,1.28
2006-09-07,26.28,34.28,19.71,1.64,52.29,1.86
2006-09-08,26.19,33.44,19.62,0.04,48.84,1.79
2006-09-09,25.14,30.83,20.23,3.67,57.74,1.77
2006-09-10,26.38,33.75,20.51,0.0,51.28,1.77
2006-09-11,26.61,34.5,20.29,0.74,51.42,1.66
2006-09-12,27.14,34.78,21.21,0.0,51.01,1.82
2006-09-13,27.37,34.38,22.17,0.0,51.03,2.16
2006-09-14,27.79,34.3,23.02,0.0,46.37,2.16
2006-09-15,27.86,35.44,21.95,0.0,45.66,1.66
2006-09-16,28.05,36.52,20.65,0.0,40.24,2.05
2006-09-17,27.04,34.15,21.39,0.0,45.82,1.94
2006-09-18,27.32,35.33,20.4,0.0,42.39,1.43
2006-09-19,27.34,35.87,19.71,0.0,38.59,1.95
2006-09-20,27.09,35.49,19.44,0.0,39.1,2.3
2006-09-21,27.26,34.4,21.58,0.0,46.43,1.95
2006-09-22,26.64,33.02,22.5,0.27,52.48,1.62
2006-09-23,26.21,31.84,21.41,0.04,52.54,1.71
2006-09-24,26.53,33.63,20.27,0.0,51.75,1.92
2006-09-25,26.38,32.79,22.05,0.0,53.92,1.54
2006-09-26,26.3,33.06,21.05,0.0,48.12,1.84
2006-09-27,26.24,31.53,22.65,0.0,46.83,1.38
2006-09-28,26.07,32.44,22.17,0.0,51.45,1.38
2006-09-29,26.89,34.36,20.84,0.0,46.9,2.03
2006-09-30,26.59,35.03,19.02,0.0,39.2,2.3
2006-10-01,25.26,31.76,20.44,0.0,50.58,2.09
2006-10-02,24.91,32.06,20.53,0.02,49.41,1.93
2006-10-03,25.39,33.94,18.85,0.02,42.05,2.03
2006-10-04,25.66,34.48,18.59,0.0,41.96,1.99
2006-10-05,26.46,34.14,20.39,0.0,45.72,1.93
2006-10-06,26.58,33.74,20.8,0.0,49.41,1.77
2006-10-07,26.84,33.99,21.09,0.0,51.19,1.76
2006-10-08,27.02,33.43,22.35,0.04,46.42,1.77
2006-10-09,26.74,33.85,21.67,0.04,47.85,1.97
2006-10-10,26.34,33.93,20.52,0.02,41.83,2.09
2006-10-11,25.05,32.47,19.93,0.01,47.09,2.39
2006-10-12,23.74,31.78,18.03,0.0,46.51,2.49
2006-10-13,24.1,31.57,18.14,0.23,49.74,2.19
2006-10-14,24.28,32.12,18.57,0.08,53.71,2.67
2006-10-15,23.67,31.09,18.68,0.39,58.27,2.85
2006-10-16,22.85,30.8,16.98,0.57,64.41,2.55
2006-10-17,22.6,30.42,16.88,0.45,64.45,2.77
2006-10-18,22.62,30.35,16.66,0.22,70.18,3.19
2006-10-19,23.2,31.37,17.17,0.02,64.2,2.63
2006-10-20,22.62,30.88,16.24,0.0,59.8,2.86
2006-10-21,22.53,31.33,15.75,0.0,54.24,3.52
2006-10-22,22.21,31.5,14.95,0.0,42.16,3.33
2006-10-23,22.22,31.29,15.58,0.0,42.02,2.69
2006-10-24,22.4,31.48,16.47,0.03,54.2,2.56
2006-10-25,21.32,27.98,15.59,1.1,64.49,3.06
2006-10-26,21.32,25.57,18.35,2.83,78.86,3.01
2006-10-27,20.74,26.48,16.76,1.13,69.34,2.22
2006-10-28,22.12,30.16,16.66,0.34,64.37,2.35
2006-10-29,21.52,29.38,16.73,0.08,65.26,3.0
2006-10-30,20.97,28.81,15.69,0.0,66.34,3.65
2006-10-31,20.94,30.16,14.46,0.0,64.79,3.47
2006-11-01,21.75,31.07,14.54,0.07,57.3,2.82
2006-11-02,22.06,30.55,15.71,0.0,49.02,2.26
2006-11-03,21.86,30.33,16.55,0.0,38.48,2.17
2006-11-04,21.43,30.28,14.86,0.0,43.02,2.33
2006-11-05,21.41,30.54,14.85,0.0,55.82,2.6
2006-11-06,21.43,29.24,15.65,0.0,61.14,3.26
2006-11-07,22.33,30.35,16.38,0.0,61.43,2.35
2006-11-08,22.31,31.69,16.11,0.0,44.36,2.13
2006-11-09,21.85,30.32,15.67,0.0,41.52,2.25
2006-11-10,20.8,29.35,14.84,0.0,50.6,2.66
2006-11-11,20.8,29.61,13.87,0.0,55.32,2.78
2006-11-12,21.17,29.99,14.55,0.0,57.36,2.31
2006-11-13,21.49,30.03,14.93,0.0,50.58,2.47
2006-11-14,22.16,30.64,16.01,0.0,54.75,2.13
2006-11-15,21.84,30.98,15.49,0.0,57.4,2.01
2006-11-16,21.88,29.48,16.49,0.0,61.25,1.97
2006-11-17,22.06,29.17,17.16,0.18,63.12,1.86
2006-11-18,21.8,28.64,17.38,0.19,67.15,2.06
2006-11-19,21.51,28.42,16.7,0.42,70.0,2.04
2006-11-20,22.08,28.95,17.46,0.21,63.64,1.88
2006-11-21,22.62,29.74,18.61,0.17,65.21,2.27
2006-11-22,21.69,28.1,17.38,0.02,69.76,2.56
2006-11-23,21.96,29.3,16.73,0.02,65.78,2.38
2006-11-24,22.31,29.98,16.8,0.0,58.27,1.93
2006-11-25,21.93,29.33,16.99,0.0,57.01,2.18
2006-11-26,22.82,31.13,16.99,0.0,55.01,1.57
2006-11-27,22.02,28.87,17.07,0.38,57.56,1.93
2006-11-28,21.85,28.19,17.58,0.21,57.06,1.65
2006-11-29,21.92,29.4,17.06,0.11,57.35,2.21
2006-11-30,22.12,30.3,16.19,0.54,63.14,2.9
2006-12-01,21.88,28.56,17.33,0.89,74.05,3.54
2006-12-02,22.19,28.2,17.65,0.23,73.7,2.11
2006-12-03,23.03,28.96,19.14,0.45,70.16,1.71
2006-12-04,22.37,28.03,19.01,0.49,73.11,2.71
2006-12-05,21.19,27.55,17.31,0.15,75.55,3.87
2006-12-06,20.79,27.18,16.25,0.68,74.57,3.32
2006-12-07,21.14,28.33,15.59,0.03,72.73,2.51
2006-12-08,21.43,28.5,17.05,0.02,67.91,2.32
2006-12-09,20.75,28.25,16.01,0.01,67.82,2.59
2006-12-10,20.59,28.97,14.99,0.0,59.55,2.74
2006-12-11,21.22,28.88,15.17,0.0,60.02,1.94
2006-12-12,20.52,26.83,16.31,0.0,72.73,2.34
2006-12-13,20.21,26.45,16.46,0.0,71.16,2.86
2006-12-14,20.25,27.25,15.67,0.0,73.4,2.8
2006-12-15,20.35,26.66,16.66,0.0,74.91,3.23
2006-12-16,19.96,26.62,15.63,0.0,70.8,3.51
2006-12-17,20.57,28.78,15.29,0.0,63.02,2.22
2006-12-18,21.38,29.21,15.5,0.03,63.77,2.02
2006-12-19,20.83,28.69,15.99,0.07,60.55,2.53
2006-12-20,20.11,28.1,14.1,0.04,61.61,2.47
2006-12-21,20.49,28.28,14.97,0.02,67.34,2.1
2006-12-22,20.39,27.99,15.73,0.0,70.09,2.14
2006-12-23,20.64,28.23,15.15,0.0,69.14,2.06
2006-12-24,21.67,30.23,16.28,0.0,66.8,1.61
2006-12-25,21.21,28.62,16.05,0.0,65.4,2.38
2006-12-26,20.13,27.48,14.89,0.0,69.27,2.81
2006-12-27,20.39,28.34,14.25,0.0,64.25,2.41
2006-12-28,21.01,28.24,16.3,0.01,68.72,2.01
2006-12-29,21.52,28.3,17.3,0.11,69.72,2.06
2006-12-30,19.89,25.27,17.02,0.32,78.16,2.2
2006-12-31,19.78,26.24,16.37,1.08,75.06,2.41
2007-01-01,20.01,26.42,15.86,1.84,76.82,1.81
2007-01-02,20.17,26.7,16.98,2.34,79.52,2.41
2007-01-03,19.06,25.35,14.3,0.63,66.13,3.46
2007-01-04,17.43,25.61,12.27,0.01,52.58,3.28
2007-01-05,17.03,25.68,11.29,0.0,48.15,2.44
2007-01-06,17.59,26.7,11.39,0.0,49.93,2.03
2007-01-07,18.75,27.3,13.48,0.01,50.34,1.75
2007-01-08,19.13,28.14,13.41,0.07,61.6,1.78
2007-01-09,18.67,26.74,13.61,0.06,66.13,2.53
2007-01-10,17.93,26.33,11.92,0.12,63.52,3.48
2007-01-11,18.06,26.11,12.23,0.01,67.06,3.9
2007-01-12,17.34,25.71,11.09,0.0,65.77,4.04
2007-01-13,18.53,27.42,10.99,0.0,53.31,2.65
2007-01-14,19.99,27.85,14.43,0.13,61.65,2.22
2007-01-15,20.65,29.15,15.48,0.01,63.45,2.6
2007-01-16,21.13,29.09,15.21,0.17,62.25,2.11
2007-01-17,21.63,30.44,15.72,0.16,68.58,1.86
2007-01-18,19.96,26.98,15.37,0.48,65.91,2.96
2007-01-19,18.75,26.28,13.51,0.05,68.33,3.84
2007-01-20,18.71,27.09,12.35,0.0,61.1,3.51
2007-01-21,19.84,28.6,13.07,0.0,57.74,2.39
2007-01-22,20.93,28.71,15.62,0.0,55.63,1.89
2007-01-23,20.79,27.21,16.37,0.0,62.06,2.3
2007-01-24,20.08,27.55,14.29,0.0,49.84,3.06
2007-01-25,19.21,26.61,13.8,0.0,60.28,3.65
2007-01-26,18.87,26.32,13.25,0.0,61.29,3.46
2007-01-27,19.41,26.43,13.8,0.0,58.82,2.95
2007-01-28,20.2,27.83,14.85,0.0,61.72,2.99
2007-01-29,19.57,26.42,14.98,0.0,72.07,3.28
2007-01-30,20.06,28.01,14.15,0.0,65.56,2.71
2007-01-31,20.32,28.06,14.44,0.03,63.12,2.55
2007-02-01,20.66,27.5,14.77,0.03,60.09,2.44
2007-02-02,21.25,28.19,16.32,0.01,60.91,2.01
2007-02-03,21.69,28.8,16.63,0.04,63.52,2.37
2007-02-04,21.72,29.6,15.45,0.0,59.02,2.46
2007-02-05,22.04,29.62,16.53,0.0,58.28,2.26
2007-02-06,21.98,29.58,16.19,0.0,57.14,2.8
2007-02-07,22.37,30.63,15.96,0.0,47.0,2.55
2007-02-08,22.36,30.57,16.43,0.01,52.66,1.99
2007-02-09,22.23,30.23,17.45,0.0,55.99,2.44
2007-02-10,21.94,29.99,16.08,0.0,51.53,2.91
2007-02-11,22.18,29.65,16.3,0.0,51.16,2.37
2007-02-12,22.23,30.2,16.04,0.0,47.8,2.36
2007-02-13,22.7,30.27,16.42,0.0,44.85,2.18
2007-02-14,23.39,30.53,17.55,0.0,50.58,2.05
2007-02-15,22.83,28.92,17.97,0.0,61.94,2.05
2007-02-16,22.7,28.82,18.39,0.02,61.35,2.05
2007-02-17,22.63,28.83,17.95,0.01,55.58,2.17
2007-02-18,23.13,30.29,17.47,0.02,52.47,2.14
2007-02-19,22.93,29.48,17.79,0.02,57.9,1.92
2007-02-20,22.34,28.11,18.2,0.02,66.67,2.37
2007-02-21,22.31,29.27,17.7,0.02,67.19,3.95
2007-02-22,21.42,29.0,16.53,0.0,66.87,3.84
2007-02-23,22.45,30.83,15.64,0.0,58.34,2.47
2007-02-24,23.65,31.21,17.48,0.0,52.53,2.35
2007-02-25,23.73,32.67,17.78,0.0,44.43,2.44
2007-02-26,24.08,33.05,17.96,0.0,40.02,2.05
2007-02-27,24.38,33.13,18.84,0.0,50.41,2.33
2007-02-28,23.59,32.0,18.62,0.0,57.71,2.43
2007-03-01,22.18,30.53,15.93,0.0,60.23,3.36
2007-03-02,22.06,30.61,14.57,0.0,46.36,2.16
2007-03-03,22.9,31.09,17.2,0.0,46.24,2.72
2007-03-04,21.64,29.75,15.72,0.0,48.51,3.76
2007-03-05,20.88,29.87,13.49,0.0,38.29,3.96
2007-03-06,21.72,31.44,13.57,0.0,39.95,3.13
2007-03-07,21.77,31.1,14.05,0.0,39.94,3.05
2007-03-08,22.04,31.37,13.93,0.0,35.3,2.98
2007-03-09,23.32,32.49,15.58,0.0,28.9,2.74
2007-03-10,24.51,33.33,17.34,0.0,31.19,2.31
2007-03-11,24.73,33.05,17.87,0.0,32.52,2.32
2007-03-12,24.77,34.19,17.31,0.0,32.0,2.83
2007-03-13,23.82,32.17,18.32,0.0,36.55,3.42
2007-03-14,23.04,31.97,15.94,0.0,38.39,3.64
2007-03-15,22.9,31.57,14.93,0.0,40.0,2.97
2007-03-16,24.25,32.79,17.57,0.0,51.39,2.07
2007-03-17,24.16,31.9,17.94,0.15,60.62,2.27
2007-03-18,25.25,32.4,19.08,0.51,53.38,2.52
2007-03-19,23.61,28.31,19.25,0.01,48.69,1.99
2007-03-20,23.65,30.17,19.06,7.41,63.45,2.06
2007-03-21,22.29,27.19,19.28,14.9,77.92,2.11
2007-03-22,23.3,29.48,17.86,0.17,67.08,2.4
2007-03-23,23.28,29.28,18.46,0.14,63.68,2.58
2007-03-24,23.17,29.13,19.34,0.09,65.54,4.0
2007-03-25,22.78,29.96,17.03,0.05,63.35,4.06
